"tax_id","org_name","strain","reference","biosample_id","genome_size","gc_content","total_genes","coding_genes","tRNA_genes","host","RefSeq_category","genome_status","ftp_path","ref_type"
288681,"Bacillus cereus E33L","E33L","PRJNA238054","SAMN03199333",5846780,35.1686,6317,5844,103,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/833/045/GCA_000833045.1_ASM83304v1","bioproject_id"
1359,"Lactococcus lactis subsp. cremoris","JM1","PRJNA320689","SAMN04955031",2752190,35.7597,2838,2473,64,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/078/895/GCA_002078895.1_ASM207889v1","bioproject_id"
727,"Haemophilus influenzae","67P56H1","PRJNA358390","SAMN06203650",1823170,38,1799,1655,57,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/966/675/GCA_002966675.1_ASM296667v1","bioproject_id"
487,"Neisseria meningitidis","B6116/77","PRJNA235933","SAMN02595590",2187670,51.7,2516,2178,59,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/029/815/GCA_001029815.1_ASM102981v1","bioproject_id"
693745,"Helicobacter pylori B8","B8","PRJEA41831","SAMEA2272698",1680030,38.7896,1637,1488,36,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/196/755/GCA_000196755.1_ASM19675v1","bioproject_id"
1314,"Streptococcus pyogenes","HKU360","PRJNA257934","SAMN02980885",1944540,38.5,1986,1858,67,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/772/185/GCA_000772185.1_ASM77218v1","bioproject_id"
1009857,"Buchnera aphidicola str. W106 (Myzus persicae)","W106","PRJNA66103","SAMN02641630",651304,25.4084,632,588,30,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/521/545/GCA_000521545.1_ASM52154v1","bioproject_id"
303,"Pseudomonas putida","E46","PRJNA414589","SAMN07795048",6180970,62.3,5502,5270,73,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/736/045/GCA_002736045.1_ASM273604v1","bioproject_id"
1392,"Bacillus anthracis","RA3","PRJNA238136","SAMN03075602",5489870,35.2625,6095,5655,94,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/832/745/GCA_000832745.1_ASM83274v1","bioproject_id"
1311,"Streptococcus agalactiae","FWL1402","PRJNA323692","SAMN05187216",2090290,35.4,2177,2018,74,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/683/515/GCA_001683515.1_ASM168351v1","bioproject_id"
287,"Pseudomonas aeruginosa","FRD1","PRJNA245215","SAMN02732380",6712340,66.1,6370,5981,64,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/829/885/GCA_000829885.1_ASM82988v1","bioproject_id"
470,"Acinetobacter baumannii","A1","PRJNA269083","SAMN03248539",3917740,39.2891,3782,3638,73,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/830/055/GCA_000830055.1_ASM83005v1","bioproject_id"
1307,"Streptococcus suis","DN13","PRJNA319315","SAMN04884928",2142180,41.3,2147,1960,56,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/640/765/GCA_001640765.1_ASM164076v1","bioproject_id"
446,"Legionella pneumophila","Philadelphia_1_CDC","PRJNA323476","SAMN05180044",3408560,38.3,3100,2999,44,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/752/765/GCA_001752765.1_ASM175276v1","bioproject_id"
622,"Shigella dysenteriae","ATCC 9751","PRJNA218110","SAMN08330261",4699490,51.3,NA,NA,NA,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/915/GCA_002949915.1_ASM294991v1","bioproject_id"
1308,"Streptococcus thermophilus","ACA-DC 2","PRJEB14916","SAMEA4355128",1731840,39.2,1847,1555,56,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/094/135/GCA_900094135.1_ASM90009413v1","bioproject_id"
1071755,"Chlamydia trachomatis A/7249","A/7249","PRJEA71069","SAMEA2272774",1051880,41.2643,983,911,37,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/318/565/GCA_000318565.1_ASM31856v1","bioproject_id"
28450,"Burkholderia pseudomallei","MSHR1655","PRJNA244409","SAMN02866334",7027950,67.9856,7296,6752,60,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/756/165/GCA_000756165.1_ASM75616v1","bioproject_id"
1428,"Bacillus thuringiensis","YC-10","PRJNA280152","SAMN03457230",6784140,34.9011,7187,6565,108,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/017/635/GCA_001017635.1_ASM101763v1","bioproject_id"
666,"Vibrio cholerae","E1162","PRJNA301765","SAMN04256439",4110870,47.456,3993,3784,100,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/887/495/GCA_001887495.1_ASM188749v1","bioproject_id"
13373,"Burkholderia mallei","Turkey5","PRJNA264186","SAMN03121652",5698260,68.4069,6110,5624,56,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/346/105/GCA_002346105.1_ASM234610v1","bioproject_id"
1718,"Corynebacterium glutamicum","ATCC 13032","PRJNA422954","SAMN08211503",3316620,53.8,3139,2993,60,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/847/405/GCA_002847405.1_ASM284740v1","bioproject_id"
305,"Ralstonia solanacearum","SL2330","PRJNA396777","SAMN07430684",5674600,67.0353,4976,4748,58,"plants",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/515/225/GCA_003515225.1_ASM351522v1","bioproject_id"
119856,"Francisella tularensis subsp. tularensis","NIH B-38","PRJNA240113","SAMN03219196",1862440,32.3,1894,1602,36,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/833/475/GCA_000833475.1_ASM83347v1","bioproject_id"
64187,"Xanthomonas oryzae pv. oryzae","PXO602","PRJNA304675","SAMN04306152",4951790,63.7,4832,3932,53,"plants",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/746/735/GCA_001746735.1_ASM174673v1","bioproject_id"
1406314,"Klebsiella pneumoniae subsp. pneumoniae PittNDM01","PittNDM01","PRJNA221868","SAMN03081487",5812300,56.7812,5815,5519,84,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/733/255/GCA_000733255.1_ASM73325v1","bioproject_id"
1496,"Clostridioides difficile","10-00253","PRJNA432093","SAMN08443881",4120070,28.6,3844,3618,90,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/946/135/GCA_002946135.1_ASM294613v1","bioproject_id"
366649,"Xanthomonas citri pv. fuscans","4834-R","PRJNA176873","SAMEA3283112",5088680,64.7132,8859,8151,108,"plants",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/969/685/GCA_000969685.1_ASM96968v1","bioproject_id"
670,"Vibrio parahaemolyticus","PB1937","PRJNA391392","SAMN07267286",5580190,45.341,5534,5034,126,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/351/885/GCA_003351885.1_ASM335188v1","bioproject_id"
1423,"Bacillus subtilis","PS832","PRJNA268543","SAMN03222590",4215370,43.5,4418,4248,86,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/789/295/GCA_000789295.1_ASM78929v1","bioproject_id"
1491,"Clostridium botulinum","CDC_1632","PRJNA301982","SAMN04262345",4393050,28,4222,3971,80,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/889/325/GCA_001889325.1_ASM188932v1","bioproject_id"
1352,"Enterococcus faecium","K60-39","PRJNA407052","SAMN07638053",3071610,37.702,3164,2879,70,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/334/625/GCA_002334625.1_ASM233462v1","bioproject_id"
1390,"Bacillus amyloliquefaciens","ALB69","PRJNA453623","SAMN08984034",4046610,46.5,4029,3821,86,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/149/695/GCA_003149695.1_ASM314969v1","bioproject_id"
747,"Pasteurella multocida","USDA-ARS-USMARC-59910","PRJNA281531","SAMN04622931",2345800,40.3,2231,2110,54,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/859/325/GCA_002859325.1_ASM285932v1","bioproject_id"
29459,"Brucella melitensis","BwIM_SYR_26","PRJNA347914","SAMN05932953",3312780,57.2358,3370,3145,55,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/192/095/GCA_002192095.1_ASM219209v1","bioproject_id"
520,"Bordetella pertussis","H379","PRJNA266616","SAMN03249364",4105330,67.7,3969,3617,51,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/075/GCA_001605075.1_ASM160507v1","bioproject_id"
2104,"Mycoplasma pneumoniae","S63-tet-R","PRJNA382063","SAMN06699082",816435,40,792,710,37,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/090/215/GCA_002090215.1_ASM209021v1","bioproject_id"
61435,"Dehalococcoides mccartyi","UCH-ATV1","PRJDB4491","SAMD00045709",1387780,48.8,1489,1408,46,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/356/375/GCA_002356375.1_ASM235637v1","bioproject_id"
1590,"Lactobacillus plantarum","C410L1","PRJNA352107","SAMN05966974",3392780,44.4243,3351,3076,70,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/874/125/GCA_001874125.1_ASM187412v1","bioproject_id"
615,"Serratia marcescens","AR_0124","PRJNA292902","SAMN04014965",5180280,59.9,4920,4743,88,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/071/565/GCA_003071565.1_ASM307156v1","bioproject_id"
1705310,"Burkholderia sp. IDO3","IDO3","PRJNA450727","SAMN08944490",8003810,66.3724,7550,7145,68,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/366/075/GCA_003366075.1_ASM336607v1","bioproject_id"
550,"Enterobacter cloacae","AR_0136","PRJNA292902","SAMN04014977",5040410,55.0185,5028,4731,83,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/204/775/GCA_002204775.1_ASM220477v1","bioproject_id"
1685,"Bifidobacterium breve","DRBB27","PRJNA384073","SAMN06827975",2435080,58.9,2236,1986,55,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/838/445/GCA_002838445.1_ASM283844v1","bioproject_id"
36809,"Mycobacteroides abscessus","FLAC028","PRJNA315990","SAMN05244439",5188100,64.2,5203,5117,46,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/677/155/GCA_001677155.1_ASM167715v1","bioproject_id"
573658,"Candidatus Hodgkinia cicadicola","TETCHI4","PRJNA385841","SAMN06932995",105760,45.6,114,56,1,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/859/165/GCA_002859165.1_ASM285916v1","bioproject_id"
1719,"Corynebacterium pseudotuberculosis","29156","PRJNA273364","SAMN03290960",2338650,52.2,2147,2026,50,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/026/945/GCA_001026945.1_ASM102694v1","bioproject_id"
336810,"Candidatus Sulcia muelleri","SMMEIIWA","PRJNA450123","SAMN08939718",272319,22.6,289,253,30,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/215/395/GCA_003215395.1_ASM321539v1","bioproject_id"
65058,"Corynebacterium ulcerans","PO100/5","PRJNA386599","SAMN07109093",2572410,54.4,2393,2030,48,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/162/115/GCA_002162115.1_ASM216211v1","bioproject_id"
2018067,"Pseudomonas sp. FDAARGOS_380","FDAARGOS_380","PRJNA231221","SAMN07312424",6499360,59.7,6056,5704,70,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/591/235/GCA_002591235.1_ASM259123v1","bioproject_id"
1495638,"Streptomyces sp. M56","M56","PRJNA392941","SAMN07312782",11742400,71,9705,8923,65,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/812/405/GCA_002812405.1_ASM281240v1","bioproject_id"
2093834,"Bacillus sp. ZY-1-1","ZY-1-1","PRJNA434355","SAMN08554714",3899250,46.6,3924,3693,87,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/047/165/GCA_003047165.1_ASM304716v1","bioproject_id"
1827144,"Synechococcus sp. NIES-970","NIES-970","PRJDB4740","SAMD00051107",3123860,49.4284,2958,2864,44,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/356/215/GCA_002356215.1_ASM235621v1","bioproject_id"
492670,"Bacillus velezensis","9912D","PRJNA349795","SAMN05517979",4241580,45.9591,4295,4037,86,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/857/985/GCA_001857985.1_ASM185798v1","bioproject_id"
492670,"Bacillus velezensis","GH1-13","PRJNA359634","SAMN06196402",4143610,45.9493,4134,3943,86,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/005/345/GCA_002005345.1_ASM200534v1","bioproject_id"
2052936,"Bacillus sp. Y-01","Y-01","PRJNA415946","SAMN07838500",5130900,38.2,5295,4998,118,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/047/225/GCA_003047225.1_ASM304722v1","bioproject_id"
2059884,"Streptomyces sp. CMB-StM0423","CMB-StM0423","PRJNA421969","SAMN08161523",8029400,73.1,6924,6453,56,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/847/285/GCA_002847285.1_ASM284728v1","bioproject_id"
2049589,"Pseudomonas sp. HLS-6","HLS-6","PRJNA415890","SAMN07837279",5276690,59.9,4972,4739,74,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/753/995/GCA_002753995.1_ASM275399v1","bioproject_id"
336810,"Candidatus Sulcia muelleri","SMMEIOPA","PRJNA450118","SAMN08939720",271556,22.6,289,252,30,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/215/515/GCA_003215515.1_ASM321551v1","bioproject_id"
1719,"Corynebacterium pseudotuberculosis","262","PRJNA271872","SAMN03278295",2361120,52.1,2162,2034,48,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/047/215/GCA_001047215.2_ASM104721v2","bioproject_id"
36809,"Mycobacteroides abscessus","FLAC030","PRJNA315990","SAMN05244440",4867260,64.2,4881,4724,49,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/677/175/GCA_001677175.1_ASM167717v1","bioproject_id"
1685,"Bifidobacterium breve","017W439","PRJNA384113","SAMN06828931",2301420,58.7,2065,1855,53,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/838/465/GCA_002838465.1_ASM283846v1","bioproject_id"
550,"Enterobacter cloacae","704SK10","PRJNA391277","SAMN07260410",5051590,55.7309,4975,4689,84,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/211/685/GCA_002211685.1_ASM221168v1","bioproject_id"
545,"Citrobacter koseri","0123A_53_520","PRJNA327106","SAMN05509313",4752490,53.9,NA,NA,NA,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/931/885/GCA_001931885.1_ASM193188v1","bioproject_id"
615,"Serratia marcescens","AR_0130","PRJNA292902","SAMN04014971",5138820,59.5,4920,4748,88,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/071/585/GCA_003071585.1_ASM307158v1","bioproject_id"
1590,"Lactobacillus plantarum","MF1298","PRJNA301506","SAMN04251328",3564580,44.2224,3489,3251,69,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/880/185/GCA_001880185.1_ASM188018v1","bioproject_id"
2104,"Mycoplasma pneumoniae","FH-tet-R","PRJNA382066","SAMN06699089",816378,40,790,708,37,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/090/235/GCA_002090235.1_ASM209023v1","bioproject_id"
520,"Bordetella pertussis","H380","PRJNA266616","SAMN03249365",4104290,67.7,3968,3616,51,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/095/GCA_001605095.1_ASM160509v1","bioproject_id"
29459,"Brucella melitensis","BwIM_TUR_39","PRJNA347914","SAMN05932976",3312520,57.2358,3373,3144,55,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/192/155/GCA_002192155.1_ASM219215v1","bioproject_id"
747,"Pasteurella multocida","USDA-ARS-USMARC-60380","PRJNA281531","SAMN04622938",2334850,40.4,2196,2070,55,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/859/345/GCA_002859345.1_ASM285934v1","bioproject_id"
1390,"Bacillus amyloliquefaciens","ALB65","PRJNA453418","SAMN08978284",4041670,46.4,4031,3823,86,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/149/715/GCA_003149715.1_ASM314971v1","bioproject_id"
1352,"Enterococcus faecium","A_020709_82","PRJNA344739","SAMN06006823",3061820,37.8025,3162,2936,71,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/442/955/GCA_002442955.1_ASM244295v1","bioproject_id"
1491,"Clostridium botulinum","CDC_53174","PRJNA301979","SAMN04262334",3867630,28.2,3673,3454,81,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/889/345/GCA_001889345.1_ASM188934v1","bioproject_id"
135461,"Bacillus subtilis subsp. subtilis","3NA","PRJNA270310","SAMN03265456",4195100,43.6,4395,4226,86,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/827/065/GCA_000827065.1_ASM82706v1","bioproject_id"
611301,"Xanthomonas citri pv. citri","jx-6","PRJNA286060","SAMN03765509",5223350,64.739,4725,4385,54,"plants",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/028/285/GCA_001028285.3_ASM102828v3","bioproject_id"
1496,"Clostridioides difficile","09-00072","PRJNA432093","SAMN08443921",4119930,28.6,3842,3629,89,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/946/195/GCA_002946195.1_ASM294619v1","bioproject_id"
573,"Klebsiella pneumoniae","blaNDM-1","PRJNA248655","SAMN02777842",5510330,57.2905,5577,5320,86,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/739/495/GCA_000739495.1_ASM73949v1","bioproject_id"
64187,"Xanthomonas oryzae pv. oryzae","XF89b","PRJNA284661","SAMN03729481",4966740,63.7,4851,3947,53,"plants",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/023/005/GCA_002023005.1_ASM202300v1","bioproject_id"
119857,"Francisella tularensis subsp. holarctica","VT68","PRJNA240115","SAMN03251846",1893730,32.2,1960,1568,38,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/833/495/GCA_000833495.1_ASM83349v1","bioproject_id"
305,"Ralstonia solanacearum","T117","PRJNA396777","SAMN07430706",5807460,66.9355,5108,4874,59,"plants",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/515/245/GCA_003515245.1_ASM351524v1","bioproject_id"
1718,"Corynebacterium glutamicum","HA","PRJNA422954","SAMN08211528",3345720,53.8,3169,3015,60,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/847/425/GCA_002847425.1_ASM284742v1","bioproject_id"
13373,"Burkholderia mallei","Turkey6","PRJNA264186","SAMN03121653",5747820,68.4118,6118,5620,56,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/346/125/GCA_002346125.1_ASM234612v1","bioproject_id"
666,"Vibrio cholerae","NCTC5395","PRJNA301765","SAMN04256437",4170250,47.5149,4030,3834,96,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/887/515/GCA_001887515.1_ASM188751v1","bioproject_id"
1428,"Bacillus thuringiensis","HS18-1","PRJNA288953","SAMN03840349",6403460,34.9753,6729,6170,106,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/182/785/GCA_001182785.1_ASM118278v1","bioproject_id"
557724,"Burkholderia pseudomallei 576","576","PRJNA244408","SAMN02866333",7266600,68.034,7484,6928,60,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/756/185/GCA_000756185.1_ASM75618v1","bioproject_id"
596777,"Chlamydia trachomatis E/Bour","E/Bour","PRJEA71077","SAMEA2272184",1050090,41.2636,973,905,37,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/318/645/GCA_000318645.1_ASM31864v1","bioproject_id"
1308,"Streptococcus thermophilus","NCTC12958","PRJEB6403","SAMEA3594354",2102270,39,2237,1854,56,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/474/985/GCA_900474985.1_41965_C01","bioproject_id"
622,"Shigella dysenteriae","CFSAN010956","PRJNA218110","SAMN04316456",4782970,50.5998,NA,NA,NA,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/935/GCA_002949935.1_ASM294993v1","bioproject_id"
446,"Legionella pneumophila","Philadelphia_2","PRJNA323476","SAMN05180045",3447080,38.3,3139,3040,44,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/752/785/GCA_001752785.1_ASM175278v1","bioproject_id"
1307,"Streptococcus suis","GZ0565","PRJNA337985","SAMN05567566",2131880,41.3,2144,1966,55,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/721/625/GCA_001721625.1_ASM172162v1","bioproject_id"
470,"Acinetobacter baumannii","ORAB01","PRJNA271775","SAMN03277095",4121620,39.1426,4029,3685,74,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/939/415/GCA_000939415.2_HGAP_assembly_of_Acinetobacter_baumannii_ORAB01","bioproject_id"
287,"Pseudomonas aeruginosa","Carb01 63","PRJNA281807","SAMN03389320",7497590,65.6,7313,7061,65,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/981/825/GCA_000981825.1_ASM98182v1","bioproject_id"
1311,"Streptococcus agalactiae","NGBS357","PRJNA293858","SAMN04007152",2172870,35.6,2248,2078,80,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/712/835/GCA_001712835.1_ASM171283v1","bioproject_id"
1449979,"Bacillus anthracis str. V770-NP-1R","V770-NP-1R","PRJNA235226","SAMN03092715",5410400,35.3026,6027,5628,96,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/832/785/GCA_000832785.1_ASM83278v1","bioproject_id"
303,"Pseudomonas putida","E41","PRJNA414589","SAMN07795037",6093020,62.2,5525,5313,69,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/736/125/GCA_002736125.1_ASM273612v1","bioproject_id"
1009859,"Buchnera aphidicola str. F009 (Myzus persicae)","F009","PRJNA66107","SAMN02641632",651310,25.4084,633,589,30,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/521/585/GCA_000521585.1_ASM52158v1","bioproject_id"
1314,"Streptococcus pyogenes","1.00E+01","PRJNA238987","SAMN02649402",1796150,38.5,1806,1662,67,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/772/245/GCA_000772245.1_ASM77224v1","bioproject_id"
