"S.NO","ID","PHYLA","CLASS","ORDER","FAMILY","GENUS","SPECIES","STRAIN","ENVIRONMENT","PLANTSPHERE","HOST PHENOTYPE","PGPT BLAST-HMM COUNT","KEGG/IMG PGPT COUNT","IMG ISOLATION SITE","IMG SAMPLE ID","GENOME SIZE","GENE COUNT","IMG PROTEIN_COUNT","IS PUBLIC","IMG SEUQNECING STATUS","NCBI TAX ID","NCBI BIOPROJECT ID","NCBI BIOSAMPLE ID","NCBI REFSEQ ID","NCBI GBK ID","NCBI ASSEMBLY ID","NCBI WGS","NCBI LINK"
"2848","PAB_0000002851","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. Root1203","Rhizobium sp. Root1203 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2320","Arabidopsis root|Arabidopsis thaliana|Arabidopsis root","2643221634","6705461","6652","6575","Yes","Permanent Draft","1736427","PRJNA297942","SAMN04155696","GCF_001424945.1","GCA_001424945.1","Root1203","LMCW00000000.1","link"
"2849","PAB_0000002852","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. Root1204","Rhizobium sp. Root1204 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2324","Arabidopsis root|Arabidopsis thaliana|Arabidopsis root","2643221636","6583769","6467","6391","Yes","Permanent Draft","1736428","PRJNA297942","SAMN04155697","GCF_001424965.1","GCA_001424965.1","Root1204","LMCZ00000000.1","link"
"2850","PAB_0000002853","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. Root1212","Rhizobium sp. Root1212 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1929","Arabidopsis root|Arabidopsis thaliana|Arabidopsis root","2643221637","5345260","5092","5020","Yes","Permanent Draft","1736429","PRJNA297942","SAMN04155698","GCF_001424985.1","GCA_001424985.1","Root1212","LMDA00000000.1","link"
"2851","PAB_0000002854","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. Root1220","Rhizobium sp. Root1220 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1973","Arabidopsis root|Arabidopsis thaliana|Arabidopsis root","2643221643","5749658","5677","5601","Yes","Permanent Draft","1736432","PRJNA297942","SAMN04155701","GCF_001426265.1","GCA_001426265.1","Root1220","LMDG00000000.1","link"
"2852","PAB_0000002855","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. Root1240","Rhizobium sp. Root1240 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1632","Arabidopsis root|Arabidopsis thaliana|Arabidopsis root","2643221653","4569637","4484","4417","Yes","Permanent Draft","1736437","PRJNA297942","SAMN04155706","GCF_001425145.1","GCA_001425145.1","Root1240","LMDR00000000.1","link"
"2853","PAB_0000002856","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. Root1334","Rhizobium sp. Root1334 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2313","Arabidopsis root|Arabidopsis thaliana|Arabidopsis root","2643221686","6310811","6061","5992","Yes","Permanent Draft","1736456","PRJNA297942","SAMN04155725","GCF_001426665.1","GCA_001426665.1","Root1334","LMEY00000000.1","link"
"2854","PAB_0000002857","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. Root149","Rhizobium sp. Root149 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1990","Arabidopsis root|Arabidopsis thaliana|Arabidopsis root","2643221558","5460675","5293","5216","Yes","Permanent Draft","1736473","PRJNA297942","SAMN04155742","GCF_001427345.1","GCA_001427345.1","Root149","LMGD00000000.1","link"
"2855","PAB_0000002858","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. Root268","Rhizobium sp. Root268 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1931","Arabidopsis root|Arabidopsis thaliana|Arabidopsis root","2643221718","5345506","5100","5027","Yes","Permanent Draft","1736506","PRJNA297942","SAMN04155775","GCF_001428925.1","GCA_001428925.1","Root268","LMJD00000000.1","link"
"2856","PAB_0000002859","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. Root274","Rhizobium sp. Root274 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1632","Arabidopsis root|Arabidopsis thaliana|Arabidopsis root","2643221719","4568197","4476","4411","Yes","Permanent Draft","1736507","PRJNA297942","SAMN04155776","GCF_001429245.1","GCA_001429245.1","Root274","LMJE00000000.1","link"
"2857","PAB_0000002860","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. Root482","Rhizobium sp. Root482 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1892","Arabidopsis root|Arabidopsis thaliana|Arabidopsis root","2643221688","5260751","5078","5013","Yes","Permanent Draft","1736543","PRJNA297942","SAMN04155812","GCF_001426565.1","GCA_001426565.1","Root482","LMFA00000000.1","link"
"2858","PAB_0000002861","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. Root483D2","Rhizobium sp. Root483D2 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2143","Arabidopsis root|Arabidopsis thaliana|Arabidopsis root","2643221689","6042950","5871","5801","Yes","Permanent Draft","1736545","PRJNA297942","SAMN04155814","GCF_001426685.1","GCA_001426685.1","Root483D2","LMFB00000000.1","link"
"2859","PAB_0000002862","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. Root491","Rhizobium sp. Root491 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2081","Arabidopsis root|Arabidopsis thaliana|Arabidopsis root","2643221693","5513853","5299","5225","Yes","Permanent Draft","1736548","PRJNA297942","SAMN04155817","GCF_001427205.1","GCA_001427205.1","Root491","LMFF00000000.1","link"
"2860","PAB_0000002863","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. Root564","Rhizobium sp. Root564 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1921","Arabidopsis root|Arabidopsis thaliana|Arabidopsis root","2643221568","5187270","4908","4836","Yes","Permanent Draft","1736563","PRJNA297942","SAMN04155832","GCF_001427405.1","GCA_001427405.1","Root564","LMGN00000000.1","link"
"2861","PAB_0000002864","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. Root651","Rhizobium sp. Root651 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2201","Arabidopsis root|Arabidopsis thaliana|Arabidopsis root","2643221582","5804683","5646","5566","Yes","Permanent Draft","1736577","PRJNA297942","SAMN04155846","GCF_001427625.1","GCA_001427625.1","Root651","LMHB00000000.1","link"
"2862","PAB_0000002865","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. Root708","Rhizobium sp. Root708 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2249","Arabidopsis root|Arabidopsis thaliana|Arabidopsis root","2643221599","6292121","6115","6044","Yes","Permanent Draft","1736592","PRJNA297942","SAMN04155861","GCF_001429725.1","GCA_001429725.1","Root708","LMHV00000000.1","link"
"2863","PAB_0000002866","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. Root73","Rhizobium sp. Root73 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2324","Arabidopsis root|Arabidopsis thaliana|Arabidopsis root","2643221607","6314006","6079","6010","Yes","Permanent Draft","1736596","PRJNA297942","SAMN04155865","GCF_001429075.1","GCA_001429075.1","Root73","LMIF00000000.1","link"
"2864","PAB_0000002867","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. RSm-3","Rhizobium sp. RSm-3 [RHIZ|PSYMB]","Plants","Rhizosphere","Plant Symbiont","not_announced","2509","Phaseolus vulgaris|root nodules of the French bean (Phaseolus vulgaris)","2684623037","6912093","6453","6400","Yes","Permanent Draft","1720346","PRJNA296467","SAMN04099707","GCF_001854685.1","GCA_001854685.1","ASM185468v1","MAWZ00000000.1","link"
"2865","PAB_0000002868","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. S9","Rhizobium sp. S9 [RHIZ|PSYMB]","Plants","Rhizosphere","Plant Symbiont","not_announced","2264","root nodule|root nodule","2791355264","6429314","6228","6149","Yes","Permanent Draft","2035454","PRJNA403813","SAMN07627101","GCF_002531795.1","GCA_002531795.1","ASM253179v1","NWSU00000000.1","link"
"2866","PAB_0000002869","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. SJZ105","Rhizobium sp. SJZ105 [RHIZ|PSYMB|PGPB]","Plants|Soil","Rhizosphere","Plant Symbiont|PGPB","not_announced","2125","Ammophila breviligulata|rhizosphere soil|Soil|beachgrass (Ammophila breviligulata)|rhizosphere soil","2808606387","5697198","5465","5385","Yes","Permanent Draft","2572678","PRJNA538823","SAMN11533310","GCF_007828365.1","GCA_007828365.1","ASM782836v1","VIUP00000000.1","link"
"2867","PAB_0000002870","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. UR51a","Rhizobium sp. UR51a [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1973","Rice","2630968344","5235059","5021","4942","Yes","Permanent Draft","1604021","PRJNA273005","SAMN03288143","GCF_000931365.1","GCA_000931365.1","ASM93136v1","JYFU00000000.1","link"
"2868","PAB_0000002871","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. Q54","Rhizobium sp. Q54","Plants|Soil","not_announced","not_announced","not_announced","1763","paddy soil contaminated with arsenic due to geogenic reasons|rice|paddy soil contaminated with arsenic due to geogenic reasons","2896564473","4903635","4966","4860","Yes","Finished","1335060","PRJEB21840","SAMEA104296048","GCA_902153285.2","GCA_902153285.2","B03_1.v3","not_available","link"
"2869","PAB_0000002872","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. WL3","Rhizobium sp. WL3 [PHYL]","Plants","Phyllosphere","not_announced","not_announced","1978","Wheat|leaves|Wheat|leaves","2896551766","5354836","5241","5130","Yes","Finished","2603277","PRJNA559472","SAMN12513120","GCF_008000915.1","GCA_008000915.1","ASM800091v1","not_available","link"
"2870","PAB_0000002873","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. WYCCWR10014","Rhizobium sp. WYCCWR10014 [RHIZ|PSYMB]","Plants","Rhizosphere","Plant Symbiont","not_announced","2687","Trifolium repens|Plant Root Nodule|Trifolium repens|Plant Root Nodule","2765235942","7445910","7162","7085","Yes","Permanent Draft","1825933","PRJNA319404","SAMN04887025","GCF_001657485.1","GCA_001657485.1","ASM165748v1","LXFU00000000.1","link"
"2871","PAB_0000002874","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. YR060","Rhizobium sp. YR060 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2555","Populus root rhizosphere|Populus|Populus root rhizosphere","2582581307","6597605","6280","6205","Yes","Permanent Draft","1500309","PRJNA247567","SAMN02787064","GCA_000746335.1","GCA_000746335.1","ASM74633v1","JQLB00000000.1","link"
"2872","PAB_0000002875","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. YR295","Rhizobium sp. YR295 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2291","Populus root endosphere|Populus|Populus root endosphere","2582581306","6450535","6148","6073","Yes","Permanent Draft","1500257","PRJNA247572","SAMN02787140","GCF_000745255.1","GCA_000745255.1","ASM74525v1","JQNM00000000.1","link"
"2873","PAB_0000002876","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. YR519","Rhizobium sp. YR519 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2102","Populus root endosphere|Populus|Populus root endosphere","2582581304","5831370","5614","5548","Yes","Permanent Draft","1500259","PRJNA247575","SAMN02787134","GCF_000746385.1","GCA_000746385.1","ASM74638v1","JQLD00000000.1","link"
"2874","PAB_0000002877","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. YR528","Rhizobium sp. YR528 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2223","Populus root endosphere|Populus|Populus root endosphere","2585427594","6180594","5895","5821","Yes","Permanent Draft","1500258","PRJNA247573","SAMN02787161","GCF_000799775.1","GCA_000799775.1","ASM79977v1","JUHJ00000000.1","link"
"2875","PAB_0000002878","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sullae","Rhizobium sullae WSM1592 [RHIZ|PSYMB]","Plants|Soil","Rhizosphere","Plant Symbiont","not_announced","2639","Ottava University farm|Ottava University farm, Sardinia","2513237144","7530820","7525","7453","Yes","Permanent Draft","1041146","PRJNA165333","SAMN02441564","GCF_000427985.1","GCA_000427985.1","ASM42798v1","ATZB00000000.1","link"
"2876","PAB_0000002879","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium taibaishanense","Rhizobium taibaishanense DSM 100021 [RHIZ|PSYMB]","Plants","Rhizosphere","Plant Symbiont","not_announced","1945","root nodule of Kummerowia striata|Kummerowia striata|root nodule of Kummerowia striata","2829949180","5418788","5020","4929","Yes","Permanent Draft","887144","PRJNA583222","SAMN13173909","GCF_014196735.1","GCA_014196735.1","ASM1419673v1","JACIED000000000.1","link"
"2877","PAB_0000002880","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium tropici","Rhizobium tropici CF286 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2575","Populus root endosphere|Populus|Populus root endosphere","2585427593","7141551","6824","6744","Yes","Permanent Draft","398","PRJNA247549","SAMN02787130","GCF_000800135.1","GCA_000800135.1","ASM80013v1","JUHK00000000.1","link"
"2878","PAB_0000002881","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium tropici","Rhizobium tropici CIAT899 [RHIZ|PSYMB]","Plants","Rhizosphere","Plant Symbiont","not_announced","2396","Phaseolus vulgaris|Phaseolus vulgaris root nodule|Phaseolus vulgaris|Phaseolus vulgaris root nodule","2524023199","6686334","6349","6287","Yes","Finished","698761","PRJNA42391","not_announced","not_announced","not_announced","not_announced","not_announced","link"
"2879","PAB_0000002882","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium undicola","Rhizobium undicola ATCC 700741 [RHIZ]","Plants|Soil","Rhizosphere","not_announced","not_announced","1512","Plants","2558860983","4133860","3765","3703","Yes","Permanent Draft","1370122","PRJNA223117","SAMN02744004","GCF_000621665.1","GCA_000621665.1","ASM62166v1","JHXQ00000000.1","link"
"2880","PAB_0000002883","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium tropici","Rhizobium tropici YR635 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2647","Populus root endosphere|Populus|Populus root endosphere","2585427530","7383882","6987","6910","Yes","Permanent Draft","398","PRJNA247580","SAMN02787128","GCF_000799925.1","GCA_000799925.1","ASM79992v1","JUHQ00000000.1","link"
"2881","PAB_0000002884","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium tropici","Rhizobium tropici NFR14 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2394","single colony isolate|Endophytes|single colony isolate","2667528175","7532676","7094","7026","Yes","Permanent Draft","398","PRJNA263082","SAMN03097717","GCF_003001755.1","GCA_003001755.1","ASM300175v1","PVYZ00000000.1","link"
"2882","PAB_0000002885","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium tropici","Rhizobium tropici SEMIA 4079 [RHIZ|PSYMB]","Plants","Rhizosphere","Plant Symbiont","not_announced","2390","Root nodule|Root nodule","2838029111","6603031","6479","6359","Yes","Permanent Draft","398","PRJNA580863","SAMN13165629","GCF_014197585.1","GCA_014197585.1","ASM1419758v1","JACIFW000000000.1","link"
"2883","PAB_0000002886","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium tropici","Rhizobium tropici SEMIA 4059 [RHIZ|PSYMB]","Plants","Rhizosphere","Plant Symbiont","not_announced","2390","Root nodule|Root nodule","2842475841","6603183","6484","6364","Yes","Permanent Draft","398","PRJNA580854","SAMN13166083","GCF_014207055.1","GCA_014207055.1","ASM1420705v1","JACHBF000000000.1","link"
"2884","PAB_0000002887","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium tropici","Rhizobium tropici SEMIA 4063 [RHIZ|PSYMB]","Plants","Rhizosphere","Plant Symbiont","not_announced","2393","Root nodule|Root nodule","2842502639","6604161","6478","6358","Yes","Permanent Draft","398","PRJNA580858","SAMN13165682","GCF_014200185.1","GCA_014200185.1","ASM1420018v1","JACHBH000000000.1","link"
"2885","PAB_0000002888","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Neorhizobium","Neorhizobium vignae","Rhizobium vignae CCBAU 05176 [RHIZ|PSYMB]","Plants","Rhizosphere","Plant Symbiont","not_announced","2217","Astragalus dahuricus","2585428001","6343049","6140","6071","Yes","Permanent Draft","690585","PRJNA251791","SAMN02840656","GCF_000732195.1","GCA_000732195.1","ASM73219v1","JNNU00000000.1","link"
"2886","PAB_0000002889","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Shinella","Shinella sp. AETb1-6","Shinella sp. AETb1-6 [RHIZ]","Plants|Soil","Rhizosphere","not_announced","not_announced","2030","lily|rhizosphere soil","2891373044","5202277","5129","5031","Yes","Permanent Draft","2692210","PRJNA597678","SAMN13679896","GCF_009826875.1","GCA_009826875.1","ASM982687v1","WUMM00000000.1","link"
"2887","PAB_0000002890","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Sinorhizobium","Sinorhizobium americanum","Sinorhizobium americanum CCGM7 [SPER|PSYMB|PGPB]","Plants","Spermosphere","Plant Symbiont|PGPB","not_announced","2439","Common Bean (Phaseolus vulgaris L.), Medicago truncatula","2814123069","6853050","6465","6378","Yes","Finished","1408224","PRJNA222537","SAMN02370997","GCF_000705595.2","GCA_000705595.2","ASM70559v2","not_available","link"
"2888","PAB_0000002891","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Sinorhizobium","Sinorhizobium americanum","Sinorhizobium americanum CFNEI 156 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2370","Glycine sp.","2773857977","6653547","6267","6196","Yes","Permanent Draft","194963","PRJNA302539","SAMN04274562","GCF_001651855.1","GCA_001651855.1","ASM165185v1","LNQC00000000.1","link"
"2889","PAB_0000002892","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Sinorhizobium","Sinorhizobium americanum","Sinorhizobium americanum CFNEI 73 [RHIZ|PSYMB|PGPB]","Plants","Rhizosphere","Plant Symbiont|PGPB","not_announced","2404","Acacia farnesiana, Common Bean (Phaseolus vulgaris L.)","2721755547","6751508","6353","6272","Yes","Finished","194963","PRJNA298565","SAMN04160749","GCF_001889105.1","GCA_001889105.1","ASM188910v1","not_available","link"
