"reference","genus","species","accession","acc_text","accession","ncbi_nucid","ncbi_taxid","name","ncbi_spid","ncbi_species","species","subsp","formasp","candidatus","ncbi_taxid","name","ncbi_spid","ncbi_species"
"gbm00533.pdf","Geobacillus","Geobacillus thermoleovorans","M77488","accession number (16S rRNA gene): M77488 (ATCC 43513).","M77488","1209246","33941","Geobacillus thermoleovorans","33941","Geobacillus thermoleovorans","Geobacillus thermoleovorans",FALSE,FALSE,FALSE,"33941","Geobacillus thermoleovorans","33941","Geobacillus thermoleovorans"
"gbm00533.pdf","Geobacillus","Geobacillus toebii","AF326278","accession number (16S rRNA gene): AF326278 (SK-1).","AF326278","13173169","153151","Parageobacillus toebii","153151","Parageobacillus toebii","Geobacillus toebii",FALSE,FALSE,FALSE,"153151","Parageobacillus toebii","153151","Parageobacillus toebii"
"gbm00533.pdf","Geobacillus","Geobacillus uzenensis","AF276304","accession number (16S rRNA gene): AF276304 (U).","AF276304","8575825","129339","Geobacillus uzenensis","129339","Geobacillus uzenensis","Geobacillus uzenensis",FALSE,FALSE,FALSE,"129339","Geobacillus uzenensis","129339","Geobacillus uzenensis"
"gbm00533.pdf","Geobacillus","Geobacillus vulcani","AJ293805","accession number (16S rRNA gene): AJ293805 (3s-1).","AJ293805","11877135","135517","Geobacillus vulcani","135517","Geobacillus vulcani","Geobacillus vulcani",FALSE,FALSE,FALSE,"135517","Geobacillus vulcani","135517","Geobacillus vulcani"
"gbm00534.pdf","Gracilibacillus","Gracilibacillus halotolerans","AF036922","accession number (16S rRNA gene): AF036922.","AF036922","4104511","74386","Gracilibacillus halotolerans","74386","Gracilibacillus halotolerans","Gracilibacillus halotolerans",FALSE,FALSE,FALSE,"74386","Gracilibacillus halotolerans","74386","Gracilibacillus halotolerans"
"gbm00534.pdf","Gracilibacillus","Gracilibacillus boraciitolerans","AB197126","accession number (16S rRNA gene): AB197126.","AB197126","66954607","307521","Gracilibacillus boraciitolerans","307521","Gracilibacillus boraciitolerans","Gracilibacillus boraciitolerans",FALSE,FALSE,FALSE,"307521","Gracilibacillus boraciitolerans","307521","Gracilibacillus boraciitolerans"
"gbm00534.pdf","Gracilibacillus","Gracilibacillus dipsosauri","X82436","accession number (16S rRNA gene): X82436.","X82436","607046","178340","Gracilibacillus dipsosauri","178340","Gracilibacillus dipsosauri","Gracilibacillus dipsosauri",FALSE,FALSE,FALSE,"178340","Gracilibacillus dipsosauri","178340","Gracilibacillus dipsosauri"
"gbm00534.pdf","Gracilibacillus","Gracilibacillus orientalis","AM040716","accession number (16S rRNA gene): AM040716.","AM040716","68262626","334253","Gracilibacillus orientalis","334253","Gracilibacillus orientalis","Gracilibacillus orientalis",FALSE,FALSE,FALSE,"334253","Gracilibacillus orientalis","334253","Gracilibacillus orientalis"
"gbm00535.pdf","Halobacillus","Halobacillus halophilus","X62174","accession number (16S rRNA gene): X62174.","X62174","452433","1570","Halobacillus halophilus","1570","Halobacillus halophilus","Halobacillus halophilus",FALSE,FALSE,FALSE,"1570","Halobacillus halophilus","1570","Halobacillus halophilus"
"gbm00535.pdf","Halobacillus","Halobacillus karajensis","AJ486874","accession number (16S rRNA gene): AJ486874.","AJ486874","751537942","195088","Halobacillus karajensis","195088","Halobacillus karajensis","Halobacillus karajensis",FALSE,FALSE,FALSE,"195088","Halobacillus karajensis","195088","Halobacillus karajensis"
"gbm00535.pdf","Halobacillus","Halobacillus litoralis","X94558","accession number (16S rRNA gene): X94558.","X94558","1181223","45668","Halobacillus litoralis","45668","Halobacillus litoralis","Halobacillus litoralis",FALSE,FALSE,FALSE,"45668","Halobacillus litoralis","45668","Halobacillus litoralis"
"gbm00535.pdf","Halobacillus","Halobacillus trueperi","AJ310149","accession number (16S rRNA gene): AJ310149.","AJ310149","13508750","156205","Halobacillus trueperi","156205","Halobacillus trueperi","Halobacillus trueperi",FALSE,FALSE,FALSE,"156205","Halobacillus trueperi","156205","Halobacillus trueperi"
"gbm00536.pdf","Halolactibacillus","Halolactibacillus halophilus","AB196783","accession number (16S rRNA gene): AB196783.","AB196783","71533154","306540","Halolactibacillus halophilus","306540","Halolactibacillus halophilus","Halolactibacillus halophilus",FALSE,FALSE,FALSE,"306540","Halolactibacillus halophilus","306540","Halolactibacillus halophilus"
"gbm00536.pdf","Halolactibacillus","Halolactibacillus miurensis","AB196784","accession number (16S rRNA gene): AB196784.","AB196784","71533155","306541","Halolactibacillus miurensis","306541","Halolactibacillus miurensis","Halolactibacillus miurensis",FALSE,FALSE,FALSE,"306541","Halolactibacillus miurensis","306541","Halolactibacillus miurensis"
"gbm00537.pdf","Lentibacillus","Lentibacillus salicampi","AY057394","accession number (16S rRNA gene): AY057394.","AY057394","16751293","175306","Lentibacillus salicampi","175306","Lentibacillus salicampi","Lentibacillus salicampi",FALSE,FALSE,FALSE,"175306","Lentibacillus salicampi","175306","Lentibacillus salicampi"
"gbm00537.pdf","Lentibacillus","Lentibacillus halophilus","AB191345","accession number (16S rRNA gene): AB191345.","AB191345","53749068","295065","Lentibacillus halophilus","295065","Lentibacillus halophilus","Lentibacillus halophilus",FALSE,FALSE,FALSE,"295065","Lentibacillus halophilus","295065","Lentibacillus halophilus"
"gbm00537.pdf","Lentibacillus","Lentibacillus juripiscarius","AB127980","accession number (16S rRNA gene): AB127980.","AB127980","48290373","1293599","Lentibacillus juripiscarius JCM 12147","257446","Lentibacillus juripiscarius","Lentibacillus juripiscarius",FALSE,FALSE,FALSE,"257446","Lentibacillus juripiscarius","257446","Lentibacillus juripiscarius"
"gbm00537.pdf","Lentibacillus","Lentibacillus lacisalsi","AY667497","accession number (16S rRNA gene): AY667497.","AY667497","50236440","284575","Lentibacillus lacisalsi","284575","Lentibacillus lacisalsi","Lentibacillus lacisalsi",FALSE,FALSE,FALSE,"284575","Lentibacillus lacisalsi","284575","Lentibacillus lacisalsi"
"gbm00537.pdf","Lentibacillus","Lentibacillus salarius","AY667493","accession number (16S rRNA gene): AY667493.","AY667493","50236436","284578","Lentibacillus salarius","284578","Lentibacillus salarius","Lentibacillus salarius",FALSE,FALSE,FALSE,"284578","Lentibacillus salarius","284578","Lentibacillus salarius"
"gbm00538.pdf","Marinococcus","Marinococcus halophilus","X90835","accession number (16S rRNA gene): X90835.","X90835","1483522","1371","Marinococcus halophilus","1371","Marinococcus halophilus","Marinococcus halophilus",FALSE,FALSE,FALSE,"1371","Marinococcus halophilus","1371","Marinococcus halophilus"
"gbm00538.pdf","Marinococcus","Marinococcus albus","X90834","accession number (16S rRNA gene): X90834.","X90834","1483521","50717","Salimicrobium album","50717","Salimicrobium album","Marinococcus albus",FALSE,FALSE,FALSE,"50717","Salimicrobium album","50717","Salimicrobium album"
"gbm00538.pdf","Marinococcus","Marinococcus halotolerans","AY817493","accession number (16S rRNA gene): AY817493.","AY817493","55783596","301092","Marinococcus halotolerans","301092","Marinococcus halotolerans","Marinococcus halotolerans",FALSE,FALSE,FALSE,"301092","Marinococcus halotolerans","301092","Marinococcus halotolerans"
"gbm00539.pdf","Oceanobacillus","Oceanobacillus iheyensis","AB010863","accession number (16S rRNA gene): AB010863.","AB010863","15128485","221109","Oceanobacillus iheyensis HTE831","182710","Oceanobacillus iheyensis","Oceanobacillus iheyensis",FALSE,FALSE,FALSE,"182710","Oceanobacillus iheyensis","182710","Oceanobacillus iheyensis"
"gbm00539.pdf","Oceanobacillus","Oceanobacillus oncorhynchi","AB188089","accession number (16S rRNA gene): AB188089.","AB188089","51890844","545501","Oceanobacillus oncorhynchi","545501","Oceanobacillus oncorhynchi","Oceanobacillus oncorhynchi",FALSE,FALSE,FALSE,"545501","Oceanobacillus oncorhynchi","545501","Oceanobacillus oncorhynchi"
"gbm00539.pdf","Oceanobacillus","Oceanobacillus oncorhynchi subsp. oncorhynchi","AB188089","accession number (16S rRNA gene): AB188089.","AB188089","51890844","545501","Oceanobacillus oncorhynchi","545501","Oceanobacillus oncorhynchi","Oceanobacillus oncorhynchi subsp. oncorhynchi",TRUE,FALSE,FALSE,"290586","Oceanobacillus oncorhynchi subsp. oncorhynchi","545501","Oceanobacillus oncorhynchi"
"gbm00539.pdf","Oceanobacillus","Oceanobacillus oncorhynchi subsp. incaldanensis","AJ640134","accession number (16S rRNA gene): AJ640134.","AJ640134","48842915","272775","Oceanobacillus oncorhynchi subsp. incaldanensis","545501","Oceanobacillus oncorhynchi","Oceanobacillus oncorhynchi subsp. incaldanensis",TRUE,FALSE,FALSE,"272775","Oceanobacillus oncorhynchi subsp. incaldanensis","545501","Oceanobacillus oncorhynchi"
"gbm00539.pdf","Oceanobacillus","Oceanobacillus picturae","AJ315060","accession number (16S rRNA gene): AJ315060.","AJ315060","16973333","171693","Oceanobacillus picturae","171693","Oceanobacillus picturae","Oceanobacillus picturae",FALSE,FALSE,FALSE,"171693","Oceanobacillus picturae","171693","Oceanobacillus picturae"
"gbm00540.pdf","Paraliobacillus","Paraliobacillus ryukyuensis","AB087828","accession number (16S rRNA gene): AB087828.","AB087828","23495539","200904","Paraliobacillus ryukyuensis","200904","Paraliobacillus ryukyuensis","Paraliobacillus ryukyuensis",FALSE,FALSE,FALSE,"200904","Paraliobacillus ryukyuensis","200904","Paraliobacillus ryukyuensis"
"gbm00541.pdf","Pontibacillus","Pontibacillus chungwhensis","AY553296","accession number (16S rRNA gene): AY553296.","AY553296","44985234","265426","Pontibacillus chungwhensis","265426","Pontibacillus chungwhensis","Pontibacillus chungwhensis",FALSE,FALSE,FALSE,"265426","Pontibacillus chungwhensis","265426","Pontibacillus chungwhensis"
"gbm00541.pdf","Pontibacillus","Pontibacillus marinus","AY603977","accession number (16S rRNA gene): AY603977.","AY603977","46577892","273164","Pontibacillus marinus","273164","Pontibacillus marinus","Pontibacillus marinus",FALSE,FALSE,FALSE,"273164","Pontibacillus marinus","273164","Pontibacillus marinus"
"gbm00542.pdf","Saccharococcus","Saccharococcus thermophilus","L09227","accession number (16S rRNA gene): L09227, X70430.","L09227","397820","29396","Saccharococcus thermophilus","29396","Saccharococcus thermophilus","Saccharococcus thermophilus",FALSE,FALSE,FALSE,"29396","Saccharococcus thermophilus","29396","Saccharococcus thermophilus"
"gbm00543.pdf","Tenuibacillus","Tenuibacillus multivorans","AY319933","accession number (16S rRNA gene): AY319933 (28–1).","AY319933","32481077","237069","Tenuibacillus multivorans","237069","Tenuibacillus multivorans","Tenuibacillus multivorans",FALSE,FALSE,FALSE,"237069","Tenuibacillus multivorans","237069","Tenuibacillus multivorans"
"gbm00544.pdf","Thalassobacillus","Thalassobacillus devorans","AJ717299","accession number (16S rRNA gene): AJ717299 (G-19.","AJ717299","58737213","279813","Thalassobacillus devorans","279813","Thalassobacillus devorans","Thalassobacillus devorans",FALSE,FALSE,FALSE,"279813","Thalassobacillus devorans","279813","Thalassobacillus devorans"
"gbm00545.pdf","Virgibacillus","Virgibacillus pantothenticus","X60627","accession number (16S rRNA gene): X60627.","X60627","39725","1473","Virgibacillus pantothenticus","1473","Virgibacillus pantothenticus","Virgibacillus pantothenticus",FALSE,FALSE,FALSE,"1473","Virgibacillus pantothenticus","1473","Virgibacillus pantothenticus"
"gbm00545.pdf","Virgibacillus","Virgibacillus carmonensis","AJ316302","accession number (16S rRNA gene): AJ316302.","AJ316302","19069930","171692","Virgibacillus carmonensis","171692","Virgibacillus carmonensis","Virgibacillus carmonensis",FALSE,FALSE,FALSE,"171692","Virgibacillus carmonensis","171692","Virgibacillus carmonensis"
"gbm00545.pdf","Virgibacillus","Virgibacillus dokdonensis","AY822043","accession number (16S rRNA gene): AY822043.","AY822043","56126482","302167","Virgibacillus dokdonensis","302167","Virgibacillus dokdonensis","Virgibacillus dokdonensis",FALSE,FALSE,FALSE,"302167","Virgibacillus dokdonensis","302167","Virgibacillus dokdonensis"
"gbm00545.pdf","Virgibacillus","Virgibacillus halodenitrificans","AB021186","accession number (16S rRNA gene): AB021186, AY543169.","AB021186","7209533","1482","Virgibacillus halodenitrificans","1482","Virgibacillus halodenitrificans","Virgibacillus halodenitrificans",FALSE,FALSE,FALSE,"1482","Virgibacillus halodenitrificans","1482","Virgibacillus halodenitrificans"
"gbm00545.pdf","Virgibacillus","Virgibacillus koreensis","AY616012","accession number (16S rRNA gene): AY616012.","AY616012","47607475","279446","Aquibacillus koreensis","279446","Aquibacillus koreensis","Virgibacillus koreensis",FALSE,FALSE,FALSE,"279446","Aquibacillus koreensis","279446","Aquibacillus koreensis"
"gbm00545.pdf","Virgibacillus","Virgibacillus marismortui","AJ009793","accession number (16S rRNA gene): AJ009793.","AJ009793","4826393","79660","Virgibacillus marismortui","79660","Virgibacillus marismortui","Virgibacillus marismortui",FALSE,FALSE,FALSE,"79660","Virgibacillus marismortui","79660","Virgibacillus marismortui"
"gbm00545.pdf","Virgibacillus","Virgibacillus necropolis","AJ315056","accession number (16S rRNA gene): AJ315056.","AJ315056","16973329","163877","Virgibacillus necropolis","163877","Virgibacillus necropolis","Virgibacillus necropolis",FALSE,FALSE,FALSE,"163877","Virgibacillus necropolis","163877","Virgibacillus necropolis"
"gbm00545.pdf","Virgibacillus","Virgibacillus proomii","AJ012667","accession number (16S rRNA gene): AJ012667.","AJ012667","3892654","84407","Virgibacillus proomii","84407","Virgibacillus proomii","Virgibacillus proomii",FALSE,FALSE,FALSE,"84407","Virgibacillus proomii","84407","Virgibacillus proomii"
"gbm00545.pdf","Virgibacillus","Virgibacillus salexigens","Y11603","accession number (16S rRNA gene): Y11603.","Y11603","2326379","61016","Virgibacillus salexigens","61016","Virgibacillus salexigens","Virgibacillus salexigens",FALSE,FALSE,FALSE,"61016","Virgibacillus salexigens","61016","Virgibacillus salexigens"
"gbm00546.pdf","Brochothrix","Brochothrix thermosphacta","AY543023","accession number (16S rRNA gene): AY543023, M58798.","AY543023","47155897","2756","Brochothrix thermosphacta","2756","Brochothrix thermosphacta","Brochothrix thermosphacta",FALSE,FALSE,FALSE,"2756","Brochothrix thermosphacta","2756","Brochothrix thermosphacta"
"gbm00546.pdf","Brochothrix","Brochothrix campestris","AY543038","accession number (16S rRNA gene): AY543038, X56156.","AY543038","47155912","2757","Brochothrix campestris","2757","Brochothrix campestris","Brochothrix campestris",FALSE,FALSE,FALSE,"2757","Brochothrix campestris","2757","Brochothrix campestris"
"gbm00547.pdf","Listeria","Listeria monocytogenes","U84148","accession number (16S rRNA gene): U84148.","U84148","2149279","1639","Listeria monocytogenes","1639","Listeria monocytogenes","Listeria monocytogenes",FALSE,FALSE,FALSE,"1639","Listeria monocytogenes","1639","Listeria monocytogenes"
"gbm00547.pdf","Listeria","Listeria grayi","X56150","accession number (16S rRNA gene): X56150, X98526.","X56150","43993","1641","Listeria grayi","1641","Listeria grayi","Listeria grayi",FALSE,FALSE,FALSE,"1641","Listeria grayi","1641","Listeria grayi"
"gbm00547.pdf","Listeria","Listeria innocua","X56152","accession number (16S rRNA gene): X56152, X98527.","X56152","44004","1642","Listeria innocua","1642","Listeria innocua","Listeria innocua",FALSE,FALSE,FALSE,"1642","Listeria innocua","1642","Listeria innocua"
"gbm00547.pdf","Listeria","Listeria ivanovii","X56151","accession number (16S rRNA gene): X56151, X98528.","X56151","44018","1638","Listeria ivanovii","1638","Listeria ivanovii","Listeria ivanovii",FALSE,FALSE,FALSE,"1638","Listeria ivanovii","1638","Listeria ivanovii"
"gbm00547.pdf","Listeria","Listeria seeligeri","X56148","accession number (16S rRNA gene): X56148.","X56148","44140","1640","Listeria seeligeri","1640","Listeria seeligeri","Listeria seeligeri",FALSE,FALSE,FALSE,"1640","Listeria seeligeri","1640","Listeria seeligeri"
"gbm00547.pdf","Listeria","Listeria welshimeri","X56149","accession number (16S rRNA gene): X56149, X98532.","X56149","44151","1643","Listeria welshimeri","1643","Listeria welshimeri","Listeria welshimeri",FALSE,FALSE,FALSE,"1643","Listeria welshimeri","1643","Listeria welshimeri"
"gbm00548.pdf","Ammoniphilus","Ammoniphilus oxalaticus","Y14578","accession number (16S rRNA gene): Y14578.","Y14578","3063714","66863","Ammoniphilus oxalaticus","66863","Ammoniphilus oxalaticus","Ammoniphilus oxalaticus",FALSE,FALSE,FALSE,"66863","Ammoniphilus oxalaticus","66863","Ammoniphilus oxalaticus"
"gbm00548.pdf","Ammoniphilus","Ammoniphilus oxalivorans","Y14580","accession number (16S rRNA gene): Y14580.","Y14580","3063716","66864","Ammoniphilus oxalivorans","66864","Ammoniphilus oxalivorans","Ammoniphilus oxalivorans",FALSE,FALSE,FALSE,"66864","Ammoniphilus oxalivorans","66864","Ammoniphilus oxalivorans"
"gbm00549.pdf","Aneurinibacillus","Aneurinibacillus aneurinilyticus","X94194","accession number (16S rRNA gene): X94194 (DSM 5562).","X94194","1313921","649747","Aneurinibacillus aneurinilyticus ATCC 12856","1391","Aneurinibacillus aneurinilyticus","Aneurinibacillus aneurinilyticus",FALSE,FALSE,FALSE,"1391","Aneurinibacillus aneurinilyticus","1391","Aneurinibacillus aneurinilyticus"
"gbm00549.pdf","Aneurinibacillus","Aneurinibacillus danicus","AB112725","accession number (16S rRNA gene): AB112725 (NCIMB 13288).","AB112725","45544501","267746","Aneurinibacillus danicus","267746","Aneurinibacillus danicus","Aneurinibacillus danicus",FALSE,FALSE,FALSE,"267746","Aneurinibacillus danicus","267746","Aneurinibacillus danicus"
"gbm00549.pdf","Aneurinibacillus","Aneurinibacillus migulanus","X94195","accession number (16S rRNA gene): X94195 (DSM 2895).","X94195","1313922","47500","Aneurinibacillus migulanus","47500","Aneurinibacillus migulanus","Aneurinibacillus migulanus",FALSE,FALSE,FALSE,"47500","Aneurinibacillus migulanus","47500","Aneurinibacillus migulanus"
"gbm00549.pdf","Aneurinibacillus","Aneurinibacillus terranovensis","AJ715378","accession number (16S rRNA gene): AJ715378 (LMG 22483).","AJ715378","341599923","278990","Brevibacillus levickii","278990","Brevibacillus levickii","Aneurinibacillus terranovensis",FALSE,FALSE,FALSE,"278991","Aneurinibacillus terranovensis","278991","Aneurinibacillus terranovensis"
